MICROBLOC_LATITUDE,MICROBLOC_LONGITUDE,TRIP_ID
33.87,-84.27,21911
33.88,-84.27,21911
33.88,-84.26,21911
33.89,-84.26,21911
33.89,-84.25,21911
33.89,-84.24,21911
33.9,-84.24,21911
33.9,-84.23,21911
33.9,-84.22,21911
33.91,-84.22,21911
33.91,-84.21,21911
33.91,-84.2,21911
33.91,-84.19,21911
33.92,-84.19,21911
33.92,-84.18,21911
33.92,-84.17,21911
33.93,-84.17,21911
33.93,-84.16,21911
33.93,-84.15,21911
33.94,-84.15,21911
33.94,-84.14,21911
33.94,-84.13,21911
33.95,-84.13,21911
33.96,-84.13,21911
34.06,-84.16,21938
34.06,-84.15,21938
34.05,-84.15,21938
34.05,-84.14,21938
33.91,-84.34,21955
33.91,-84.33,21955
33.92,-84.33,21955
33.92,-84.32,21955
33.92,-84.31,21955
33.92,-84.3,21955
33.92,-84.29,21955
33.91,-84.29,21955
33.91,-84.28,21955
33.92,-84.28,21955
33.92,-84.27,21955
33.92,-84.26,21955
33.93,-84.26,21955
33.93,-84.25,21955
33.93,-84.24,21955
33.94,-84.24,21955
33.94,-84.23,21955
33.95,-84.23,21955
33.95,-84.22,21955
33.96,-84.22,21955
33.97,-84.22,21955
33.97,-84.21,21955
33.98,-84.21,21955
33.98,-84.2,21955
33.99,-84.2,21955
33.99,-84.19,21955
34,-84.19,21955
34.01,-84.19,21955
34.01,-84.18,21955
34.02,-84.18,21955
34.03,-84.18,21955
34.04,-84.18,21955
34.04,-84.17,21955
34.05,-84.17,21955
34.05,-84.16,21955
34.06,-84.16,21955
33.91,-84.34,21957
33.91,-84.33,21957
33.92,-84.33,21957
33.92,-84.32,21957
33.92,-84.31,21957
33.92,-84.3,21957
33.92,-84.29,21957
33.91,-84.29,21957
33.91,-84.28,21957
33.9,-84.28,21957
33.9,-84.27,21957
33.9,-84.26,21957
33.89,-84.26,21957
33.89,-84.25,21957
33.89,-84.24,21957
33.9,-84.24,21957
33.9,-84.23,21957
33.9,-84.22,21957
33.91,-84.22,21957
33.91,-84.21,21957
33.91,-84.2,21957
33.9,-84.2,21957
33.89,-84.2,21957
33.89,-84.19,21957
33.89,-84.18,21957
33.89,-84.17,21957
33.88,-84.17,21957
33.88,-84.16,21957
33.87,-84.16,21957
33.86,-84.16,21957
33.86,-84.15,21957
33.91,-84.34,21962
33.92,-84.34,21962
33.92,-84.33,21962
33.91,-84.33,21962
33.92,-84.32,21962
33.92,-84.31,21962
33.92,-84.3,21962
33.92,-84.29,21962
33.91,-84.29,21962
33.91,-84.28,21962
33.92,-84.28,21962
33.92,-84.27,21962
33.92,-84.26,21962
33.93,-84.26,21962
33.93,-84.25,21962
33.93,-84.24,21962
33.94,-84.24,21962
33.94,-84.23,21962
33.95,-84.23,21962
33.95,-84.22,21962
33.96,-84.22,21962
33.97,-84.22,21962
33.97,-84.21,21962
33.98,-84.21,21962
33.98,-84.2,21962
33.99,-84.2,21962
33.99,-84.19,21962
34,-84.19,21962
34.01,-84.19,21962
34.01,-84.18,21962
34.02,-84.18,21962
34.03,-84.18,21962
34.04,-84.18,21962
34.04,-84.17,21962
33.97,-84.21,21970
33.98,-84.21,21970
33.98,-84.2,21970
33.99,-84.2,21970
33.99,-84.19,21970
34,-84.19,21970
34.01,-84.19,21970
34.01,-84.18,21970
34.02,-84.18,21970
34.03,-84.18,21970
34.03,-84.17,21970
34.03,-84.16,21970
34.03,-84.15,21970
34.03,-84.14,21970
34.04,-84.14,21970
34.05,-84.14,21970
34.05,-84.15,21970
34.05,-84.15,21973
34.05,-84.14,21973
34.04,-84.14,21973
34.03,-84.14,21973
34.03,-84.15,21973
34.03,-84.16,21973
34.03,-84.17,21973
33.91,-84.34,21976
33.91,-84.33,21976
33.92,-84.33,21976
33.93,-84.33,21976
33.94,-84.33,21976
33.94,-84.32,21976
33.95,-84.32,21976
33.95,-84.31,21976
33.95,-84.3,21976
33.95,-84.29,21976
33.96,-84.29,21976
33.96,-84.28,21976
33.96,-84.27,21976
33.96,-84.26,21976
33.97,-84.26,21976
33.98,-84.26,21976
33.98,-84.25,21976
33.99,-84.25,21976
34,-84.25,21976
34.01,-84.25,21976
34.02,-84.25,21976
33.91,-84.34,21979
33.91,-84.35,21979
33.92,-84.35,21979
33.93,-84.35,21979
33.94,-84.35,21979
33.95,-84.35,21979
33.91,-84.34,21987
33.91,-84.33,21987
33.92,-84.33,21987
33.92,-84.32,21987
33.92,-84.31,21987
33.92,-84.3,21987
33.92,-84.29,21987
33.91,-84.29,21987
33.91,-84.28,21987
33.9,-84.28,21987
33.9,-84.27,21987
33.9,-84.26,21987
33.91,-84.26,21987
33.91,-84.25,21987
33.92,-84.25,21987
33.92,-84.24,21987
33.92,-84.23,21987
33.93,-84.23,21987
33.93,-84.22,21987
33.93,-84.21,21987
33.94,-84.2,21987
33.94,-84.19,21987
33.95,-84.19,21987
33.95,-84.18,21987
33.96,-84.18,21987
33.96,-84.17,21987
33.97,-84.17,21987
33.97,-84.16,21987
33.96,-84.16,21987
33.97,-84.15,21987
33.96,-84.15,21987
33.91,-84.34,21988
33.91,-84.33,21988
33.92,-84.33,21988
33.93,-84.33,21988
33.93,-84.34,21988
33.92,-84.33,21993
33.92,-84.32,21993
33.91,-84.33,21993
33.91,-84.34,21993
33.91,-84.34,22007
33.91,-84.35,22007
33.75,-84.43,22007
33.91,-84.34,22015
33.91,-84.33,22015
33.91,-84.35,22015
33.9,-84.35,22015
33.92,-84.35,22015
33.93,-84.35,22015
33.94,-84.35,22015
33.95,-84.35,22015
33.96,-84.35,22015
33.96,-84.34,22015
33.97,-84.34,22015
33.98,-84.34,22015
33.98,-84.33,22015
33.99,-84.33,22015
34,-84.33,22015
34.01,-84.33,22015
34.01,-84.32,22015
34.02,-84.32,22015
34.02,-84.31,22015
34.03,-84.31,22015
34.04,-84.31,22015
34.04,-84.3,22015
34.04,-84.29,22015
34.05,-84.29,22015
34.05,-84.28,22015
34.05,-84.27,22015
34.06,-84.27,22015
34.06,-84.26,22015
34.06,-84.25,22015
34.06,-84.24,22015
33.93,-84.33,22017
33.92,-84.33,22017
33.91,-84.33,22017
33.91,-84.34,22017
33.95,-84.35,22032
33.94,-84.35,22032
33.93,-84.35,22032
33.92,-84.35,22032
33.91,-84.35,22032
33.91,-84.34,22032
33.91,-84.34,22037
33.91,-84.33,22037
33.91,-84.35,22037
33.9,-84.35,22037
33.92,-84.33,22037
33.93,-84.33,22037
33.94,-84.33,22037
33.94,-84.34,22037
33.93,-84.34,22037
33.93,-84.35,22037
33.92,-84.35,22037
33.92,-84.34,22037
33.92,-84.32,22037
33.92,-84.31,22037
33.92,-84.3,22037
33.91,-84.3,22037
33.91,-84.29,22037
33.89,-84.26,22037
33.85,-84.24,22037
33.86,-84.24,22037
33.87,-84.24,22037
33.88,-84.24,22037
33.88,-84.25,22037
33.89,-84.27,22037
33.9,-84.27,22037
33.91,-84.27,22037
33.91,-84.26,22037
33.92,-84.26,22037
33.92,-84.27,22037
33.93,-84.26,22037
33.92,-84.28,22037
33.93,-84.28,22037
33.94,-84.28,22037
33.95,-84.28,22037
33.95,-84.29,22037
33.95,-84.3,22037
33.94,-84.29,22037
33.93,-84.29,22037
33.92,-84.29,22037
33.91,-84.28,22037
33.9,-84.28,22037
33.9,-84.29,22037
33.9,-84.3,22037
33.89,-84.3,22037
33.89,-84.31,22037
33.88,-84.31,22037
33.89,-84.32,22037
33.91,-84.33,22074
33.91,-84.34,22074
33.83,-84.07,22078
33.83,-84.08,22078
33.83,-84.09,22078
33.82,-84.09,22078
33.82,-84.1,22078
33.82,-84.11,22078
33.82,-84.12,22078
33.82,-84.13,22078
33.82,-84.14,22078
33.82,-84.15,22078
33.82,-84.16,22078
33.82,-84.17,22078
33.82,-84.18,22078
33.83,-84.18,22078
33.83,-84.19,22078
33.83,-84.2,22078
33.84,-84.2,22078
33.85,-84.2,22078
33.85,-84.21,22078
33.85,-84.22,22078
33.85,-84.23,22078
33.84,-84.23,22078
33.84,-84.24,22078
33.85,-84.24,22078
33.86,-84.24,22078
33.87,-84.24,22078
33.88,-84.24,22078
33.88,-84.25,22078
33.89,-84.25,22078
33.89,-84.26,22078
33.9,-84.26,22078
33.9,-84.27,22078
33.9,-84.28,22078
33.91,-84.28,22078
33.91,-84.29,22078
33.92,-84.29,22078
33.92,-84.3,22078
33.92,-84.31,22078
33.92,-84.32,22078
33.92,-84.33,22078
33.91,-84.33,22078
33.91,-84.34,22078
33.91,-84.34,22081
33.91,-84.34,22087
33.91,-84.33,22087
33.9,-84.33,22087
33.89,-84.33,22087
33.89,-84.32,22087
33.88,-84.32,22087
33.87,-84.32,22087
33.87,-84.33,22087
33.86,-84.33,22087
33.85,-84.32,22087
33.84,-84.32,22087
33.86,-84.15,22088
33.86,-84.14,22088
33.85,-84.14,22088
33.85,-84.13,22088
33.86,-84.13,22088
33.85,-84.12,22088
33.84,-84.12,22088
33.84,-84.11,22088
33.83,-84.11,22088
33.84,-84.1,22088
33.83,-84.1,22088
33.82,-84.1,22088
33.82,-84.09,22088
33.83,-84.09,22088
33.83,-84.08,22088
33.83,-84.07,22088
33.86,-84.33,22093
33.87,-84.33,22093
33.88,-84.33,22093
33.88,-84.32,22093
33.89,-84.32,22093
33.89,-84.33,22093
33.9,-84.33,22093
33.91,-84.33,22093
33.91,-84.34,22093
33.85,-84.32,22100
33.84,-84.32,22100
33.84,-84.33,22100
33.85,-84.33,22100
33.85,-84.34,22100
33.86,-84.34,22100
33.86,-84.33,22100
33.91,-84.34,22105
33.91,-84.33,22105
33.9,-84.33,22105
33.89,-84.33,22105
33.89,-84.32,22105
33.88,-84.32,22105
33.87,-84.32,22105
33.87,-84.33,22105
33.86,-84.33,22105
33.86,-84.34,22105
33.85,-84.34,22105
33.89,-84.34,22105
33.9,-84.34,22105
33.9,-84.35,22105
33.92,-84.33,22105
33.92,-84.32,22105
33.92,-84.31,22105
33.92,-84.3,22105
33.92,-84.29,22105
33.91,-84.29,22105
33.91,-84.28,22105
33.92,-84.28,22105
33.92,-84.27,22105
33.92,-84.26,22105
33.93,-84.26,22105
33.93,-84.25,22105
33.93,-84.24,22105
33.94,-84.24,22105
33.94,-84.23,22105
33.95,-84.23,22105
33.95,-84.22,22105
33.95,-84.21,22105
33.96,-84.21,22105
33.96,-84.2,22105
33.96,-84.19,22105
33.97,-84.19,22105
33.97,-84.18,22105
33.97,-84.17,22105
33.98,-84.17,22105
33.98,-84.16,22105
33.99,-84.16,22105
34,-84.16,22105
34,-84.17,22105
34.01,-84.16,22105
34.02,-84.16,22105
34.02,-84.15,22105
34.02,-84.14,22105
34.02,-84.13,22105
34.02,-84.12,22105
34.02,-84.11,22105
34.02,-84.1,22105
34.03,-84.1,22105
34.03,-84.09,22105
34.04,-84.09,22105
33.91,-84.34,22107
33.91,-84.33,22107
33.91,-84.35,22107
33.9,-84.35,22107
33.9,-84.36,22107
33.89,-84.36,22107
33.88,-84.36,22107
33.87,-84.36,22107
33.86,-84.36,22107
33.85,-84.36,22107
33.91,-84.34,22114
33.92,-84.34,22114
33.91,-84.35,22114
33.92,-84.35,22114
33.93,-84.35,22114
33.94,-84.35,22114
33.95,-84.35,22114
34.06,-84.24,22121
34.06,-84.25,22121
34.06,-84.26,22121
34.06,-84.27,22121
34.05,-84.27,22121
34.05,-84.28,22121
34.05,-84.29,22121
34.04,-84.29,22121
34.04,-84.3,22121
34.04,-84.31,22121
34.03,-84.31,22121
34.02,-84.31,22121
34.02,-84.32,22121
34.01,-84.32,22121
34.01,-84.33,22121
34,-84.33,22121
33.99,-84.33,22121
33.98,-84.33,22121
33.98,-84.34,22121
33.97,-84.34,22121
33.96,-84.34,22121
33.96,-84.35,22121
33.95,-84.35,22121
33.94,-84.35,22121
33.93,-84.35,22121
33.92,-84.35,22121
33.91,-84.35,22121
33.91,-84.34,22121
33.92,-84.34,22121
33.95,-84.35,22125
33.94,-84.35,22125
33.93,-84.35,22125
33.92,-84.35,22125
33.91,-84.35,22125
33.91,-84.34,22125
33.92,-84.34,22131
33.91,-84.34,22131
33.91,-84.33,22131
34.04,-84.18,22133
34.05,-84.18,22133
34.05,-84.19,22133
34.05,-84.2,22133
34.06,-84.2,22133
34.06,-84.21,22133
34.06,-84.22,22133
34.05,-84.22,22133
34.05,-84.23,22133
34.06,-84.23,22133
34.06,-84.24,22133
34.06,-84.25,22133
34.06,-84.26,22133
34.06,-84.27,22133
34.05,-84.27,22133
34.05,-84.28,22133
34.05,-84.29,22133
34.04,-84.29,22133
34.04,-84.3,22133
34.04,-84.31,22133
34.03,-84.31,22133
34.02,-84.31,22133
34.02,-84.32,22133
34.01,-84.32,22133
34.01,-84.33,22133
34,-84.33,22133
33.99,-84.33,22133
33.98,-84.33,22133
33.98,-84.34,22133
33.97,-84.34,22133
33.96,-84.34,22133
33.96,-84.35,22133
33.95,-84.35,22133
33.94,-84.35,22133
33.93,-84.35,22133
33.93,-84.34,22133
33.92,-84.34,22133
33.91,-84.34,22133
34.04,-84.17,22135
34.04,-84.18,22135
34.03,-84.18,22135
34.02,-84.18,22135
34.01,-84.18,22135
34.01,-84.19,22135
34,-84.19,22135
33.99,-84.19,22135
33.99,-84.2,22135
33.98,-84.2,22135
33.98,-84.21,22135
33.97,-84.21,22135
33.97,-84.22,22135
33.96,-84.22,22135
33.95,-84.22,22135
33.95,-84.23,22135
33.94,-84.23,22135
33.94,-84.24,22135
33.93,-84.24,22135
33.93,-84.25,22135
33.93,-84.26,22135
33.92,-84.26,22135
33.92,-84.27,22135
33.92,-84.28,22135
33.91,-84.28,22135
33.91,-84.29,22135
33.92,-84.29,22135
33.92,-84.3,22135
33.92,-84.31,22135
33.92,-84.32,22135
33.92,-84.33,22135
33.91,-84.33,22135
33.91,-84.34,22135
34.05,-84.15,22135
34.05,-84.14,22135
34.05,-84.16,22135
34.05,-84.17,22135
34.02,-84.24,22138
34.01,-84.24,22138
34.02,-84.25,22138
34.01,-84.25,22138
34,-84.25,22138
33.99,-84.25,22138
33.98,-84.25,22138
33.98,-84.26,22138
33.97,-84.26,22138
33.96,-84.26,22138
33.96,-84.27,22138
33.96,-84.28,22138
33.96,-84.29,22138
33.95,-84.29,22138
33.95,-84.3,22138
33.95,-84.31,22138
33.95,-84.32,22138
33.94,-84.32,22138
33.94,-84.33,22138
33.93,-84.33,22138
33.92,-84.33,22138
33.91,-84.33,22138
33.91,-84.34,22138
34,-84.29,22139
34,-84.3,22139
34.01,-84.3,22139
34.01,-84.31,22139
34.02,-84.31,22139
34.02,-84.32,22139
34.01,-84.32,22139
34.01,-84.33,22139
34,-84.33,22139
33.99,-84.33,22139
33.98,-84.33,22139
33.98,-84.34,22139
33.97,-84.34,22139
33.96,-84.34,22139
33.96,-84.35,22139
33.95,-84.35,22139
33.94,-84.35,22139
33.93,-84.35,22139
33.92,-84.35,22139
33.91,-84.35,22139
33.91,-84.34,22139
33.93,-84.52,22141
33.94,-84.52,22141
33.94,-84.51,22141
33.93,-84.51,22141
33.93,-84.5,22141
33.94,-84.5,22141
33.93,-84.49,22141
33.93,-84.48,22141
33.92,-84.48,22141
33.91,-84.48,22141
33.91,-84.47,22141
33.9,-84.47,22141
33.89,-84.47,22141
33.89,-84.46,22141
33.89,-84.45,22141
33.89,-84.44,22141
33.9,-84.44,22141
33.9,-84.43,22141
33.9,-84.42,22141
33.91,-84.42,22141
33.91,-84.41,22141
33.91,-84.4,22141
33.91,-84.39,22141
33.91,-84.38,22141
33.91,-84.37,22141
33.91,-84.36,22141
33.91,-84.35,22141
33.91,-84.34,22141
33.91,-84.33,22141
33.92,-84.33,22141
33.92,-84.32,22141
33.92,-84.31,22141
33.92,-84.3,22141
33.92,-84.29,22141
33.91,-84.29,22141
33.91,-84.28,22141
33.92,-84.28,22141
33.92,-84.27,22141
33.92,-84.26,22141
33.93,-84.26,22141
33.93,-84.25,22141
33.93,-84.24,22141
33.94,-84.24,22141
33.94,-84.23,22141
33.95,-84.23,22141
33.95,-84.22,22141
33.96,-84.22,22141
33.97,-84.22,22141
33.97,-84.21,22141
33.95,-84.35,22142
33.94,-84.35,22142
33.93,-84.35,22142
33.92,-84.35,22142
33.91,-84.35,22142
33.91,-84.34,22142
33.85,-84.36,22143
33.85,-84.35,22143
33.86,-84.35,22143
33.87,-84.35,22143
33.88,-84.35,22143
33.89,-84.35,22143
33.9,-84.35,22143
33.91,-84.34,22143
33.95,-84.21,22150
33.95,-84.22,22150
33.94,-84.23,22150
33.94,-84.24,22150
33.93,-84.24,22150
33.93,-84.25,22150
33.93,-84.26,22150
33.92,-84.26,22150
33.92,-84.27,22150
33.92,-84.28,22150
33.91,-84.28,22150
33.91,-84.29,22150
33.92,-84.29,22150
33.92,-84.3,22150
33.92,-84.31,22150
33.91,-84.34,22150
33.96,-84.15,22151
33.97,-84.16,22151
33.96,-84.16,22151
33.97,-84.17,22151
33.96,-84.17,22151
33.96,-84.18,22151
33.97,-84.18,22151
33.97,-84.19,22151
33.96,-84.19,22151
33.96,-84.2,22151
33.96,-84.21,22151
33.95,-84.21,22151
33.95,-84.22,22151
34.02,-84.45,22155
34.01,-84.45,22155
34.02,-84.44,22155
34.02,-84.43,22155
34.03,-84.43,22155
34.02,-84.42,22155
34.02,-84.41,22155
34.02,-84.4,22155
34.02,-84.39,22155
34.02,-84.38,22155
34.02,-84.37,22155
34.02,-84.36,22155
34.02,-84.35,22155
34.02,-84.34,22155
34.02,-84.33,22155
34.03,-84.33,22155
34.03,-84.34,22155
34.02,-84.32,22155
34.02,-84.31,22155
34.01,-84.31,22155
34.01,-84.3,22155
34.01,-84.3,22175
34.01,-84.31,22175
34.02,-84.31,22175
34.01,-84.32,22175
34.01,-84.33,22175
34,-84.33,22175
34,-84.34,22175
34,-84.35,22175
34,-84.36,22175
34,-84.37,22175
34.01,-84.37,22175
34.01,-84.38,22175
34.02,-84.38,22175
34.02,-84.39,22175
34.02,-84.4,22175
34.02,-84.41,22175
34.02,-84.42,22175
34.02,-84.43,22175
34.03,-84.43,22175
34.02,-84.44,22175
34.02,-84.45,22175
34.01,-84.45,22175
33.77,-84.38,22177
33.77,-84.39,22177
33.77,-84.37,22177
33.77,-84.36,22177
33.77,-84.35,22177
33.77,-84.34,22177
33.77,-84.33,22177
33.77,-84.32,22177
33.77,-84.31,22177
33.77,-84.3,22177
33.77,-84.29,22177
33.78,-84.29,22177
33.78,-84.3,22177
33.79,-84.3,22177
33.8,-84.3,22177
33.8,-84.31,22177
33.81,-84.3,22177
33.81,-84.31,22177
33.82,-84.31,22177
33.82,-84.32,22177
33.82,-84.33,22177
33.83,-84.33,22177
33.83,-84.34,22177
33.84,-84.33,22177
33.84,-84.32,22177
33.84,-84.31,22177
33.85,-84.3,22177
33.85,-84.29,22177
33.86,-84.29,22177
33.86,-84.3,22177
33.87,-84.29,22177
33.87,-84.28,22177
33.88,-84.27,22177
33.89,-84.27,22177
33.89,-84.26,22177
33.9,-84.27,22177
33.9,-84.28,22177
33.91,-84.28,22177
33.91,-84.29,22177
33.92,-84.3,22177
33.92,-84.31,22177
33.92,-84.32,22177
33.92,-84.33,22177
33.92,-84.34,22177
33.91,-84.34,22177
33.78,-84.39,22178
33.77,-84.39,22178
33.77,-84.38,22178
33.76,-84.38,22178
33.91,-84.34,22179
33.92,-84.34,22179
33.91,-84.35,22179
33.91,-84.36,22179
33.91,-84.37,22179
33.92,-84.37,22179
33.93,-84.37,22179
33.93,-84.38,22179
33.94,-84.37,22179
33.94,-84.36,22179
33.95,-84.36,22179
33.78,-84.39,22179
34.06,-84.15,22201
34.05,-84.15,22201
34.05,-84.14,22201
34.06,-84.16,22201
33.87,-84.33,22234
33.86,-84.33,22234
33.86,-84.34,22234
33.85,-84.32,22234
33.85,-84.32,22248
33.86,-84.32,22248
33.86,-84.33,22248
33.87,-84.33,22248
33.91,-84.34,22258
33.91,-84.33,22258
33.92,-84.33,22258
33.92,-84.32,22258
33.92,-84.31,22258
33.92,-84.3,22258
33.92,-84.29,22258
33.91,-84.29,22258
33.91,-84.28,22258
33.9,-84.28,22258
33.9,-84.27,22258
33.9,-84.26,22258
33.89,-84.26,22258
33.89,-84.25,22258
33.89,-84.24,22258
33.9,-84.24,22258
33.9,-84.23,22258
33.9,-84.22,22258
33.91,-84.22,22258
33.91,-84.21,22258
33.91,-84.2,22258
33.9,-84.2,22258
33.89,-84.2,22258
33.89,-84.19,22258
33.89,-84.18,22258
33.89,-84.17,22258
33.88,-84.17,22258
33.88,-84.16,22258
33.87,-84.14,22258
33.86,-84.14,22258
33.86,-84.15,22258
33.91,-84.34,22262
33.91,-84.33,22262
33.9,-84.33,22262
33.89,-84.33,22262
33.89,-84.32,22262
33.88,-84.32,22262
33.87,-84.32,22262
33.87,-84.33,22262
33.86,-84.33,22262
33.86,-84.34,22262
33.85,-84.34,22262
33.85,-84.33,22262
33.84,-84.33,22262
33.84,-84.32,22262
33.85,-84.32,22262
33.88,-84.33,22264
33.88,-84.32,22264
33.89,-84.32,22264
33.89,-84.33,22264
33.9,-84.33,22264
33.91,-84.33,22264
33.92,-84.33,22264
33.93,-84.33,22264
33.93,-84.34,22264
34.05,-84.15,22272
34.05,-84.14,22272
34.04,-84.14,22272
34.03,-84.14,22272
34.03,-84.15,22272
34.03,-84.16,22272
34.03,-84.17,22272
33.91,-84.34,22277
33.91,-84.33,22277
33.9,-84.33,22277
33.89,-84.33,22277
33.89,-84.32,22277
33.88,-84.32,22277
33.88,-84.33,22277
33.91,-84.34,22284
33.91,-84.33,22284
33.92,-84.33,22284
33.93,-84.33,22284
33.94,-84.33,22284
33.94,-84.32,22284
33.95,-84.32,22284
33.95,-84.31,22284
33.95,-84.3,22284
33.95,-84.29,22284
33.96,-84.29,22284
33.96,-84.28,22284
33.96,-84.27,22284
33.96,-84.26,22284
33.97,-84.26,22284
33.98,-84.26,22284
33.98,-84.25,22284
33.99,-84.25,22284
34,-84.25,22284
34.01,-84.25,22284
34.02,-84.25,22284
34.02,-84.24,22284
34.01,-84.24,22284
33.91,-84.34,22289
33.91,-84.35,22289
33.92,-84.35,22289
33.93,-84.35,22289
33.94,-84.35,22289
33.95,-84.35,22289
33.96,-84.35,22289
33.96,-84.34,22289
33.97,-84.34,22289
33.98,-84.34,22289
33.98,-84.33,22289
33.99,-84.33,22289
34,-84.33,22289
34.01,-84.33,22289
34.01,-84.32,22289
34.02,-84.32,22289
34.02,-84.31,22289
34.01,-84.31,22289
34.01,-84.3,22289
34,-84.3,22289
34,-84.29,22289
34.01,-84.29,22289
33.91,-84.34,22291
33.91,-84.33,22291
33.91,-84.35,22291
33.9,-84.35,22291
33.92,-84.35,22291
33.93,-84.35,22291
33.94,-84.35,22291
33.95,-84.35,22291
33.96,-84.35,22291
33.96,-84.34,22291
33.97,-84.34,22291
33.98,-84.34,22291
33.98,-84.33,22291
33.99,-84.33,22291
34,-84.33,22291
34.01,-84.33,22291
34.01,-84.32,22291
34.02,-84.32,22291
34.02,-84.31,22291
34.03,-84.31,22291
34.04,-84.31,22291
34.04,-84.3,22291
34.04,-84.29,22291
34.05,-84.29,22291
34.05,-84.28,22291
34.05,-84.27,22291
34.06,-84.27,22291
34.06,-84.26,22291
34.06,-84.25,22291
34.06,-84.24,22291
33.91,-84.34,22293
33.91,-84.33,22293
33.92,-84.33,22293
33.92,-84.32,22293
33.92,-84.31,22293
33.92,-84.3,22293
33.92,-84.29,22293
33.91,-84.29,22293
33.91,-84.28,22293
33.9,-84.28,22293
33.9,-84.27,22293
33.9,-84.26,22293
33.91,-84.26,22293
33.91,-84.25,22293
33.92,-84.25,22293
33.92,-84.24,22293
33.92,-84.23,22293
33.93,-84.23,22293
33.93,-84.22,22293
33.93,-84.21,22293
33.94,-84.21,22293
33.94,-84.2,22293
33.94,-84.19,22293
33.95,-84.19,22293
33.95,-84.18,22293
33.96,-84.18,22293
33.96,-84.17,22293
33.97,-84.17,22293
33.97,-84.16,22293
33.97,-84.15,22293
33.96,-84.15,22293
33.91,-84.34,22299
33.91,-84.33,22299
33.92,-84.33,22299
33.92,-84.32,22299
33.92,-84.31,22299
33.92,-84.3,22299
33.92,-84.29,22299
33.91,-84.29,22299
33.91,-84.28,22299
33.92,-84.28,22299
33.92,-84.27,22299
33.92,-84.26,22299
33.93,-84.26,22299
33.93,-84.25,22299
33.93,-84.24,22299
33.94,-84.24,22299
33.94,-84.23,22299
33.95,-84.23,22299
33.95,-84.22,22299
33.96,-84.22,22299
33.97,-84.22,22299
33.97,-84.21,22299
33.98,-84.21,22299
33.98,-84.2,22299
33.99,-84.2,22299
33.99,-84.19,22299
34,-84.19,22299
34.01,-84.19,22299
34.01,-84.18,22299
34.02,-84.18,22299
34.03,-84.18,22299
34.04,-84.18,22299
34.04,-84.17,22299
34.02,-84.31,22302
34.02,-84.3,22302
34.02,-84.32,22302
34.02,-84.33,22302
34.03,-84.33,22302
34.03,-84.34,22302
34.03,-84.35,22302
34.02,-84.35,22302
34.02,-84.36,22302
34.01,-84.36,22302
34.01,-84.37,22302
34.01,-84.38,22302
34,-84.38,22302
34,-84.39,22302
34,-84.37,22302
33.99,-84.38,22302
33.98,-84.38,22302
33.98,-84.39,22302
33.97,-84.39,22302
33.96,-84.39,22302
33.96,-84.4,22302
33.96,-84.41,22302
33.95,-84.41,22302
33.94,-84.41,22302
33.94,-84.4,22302
33.93,-84.4,22302
33.93,-84.41,22302
33.92,-84.41,22302
33.92,-84.4,22302
33.91,-84.4,22302
33.91,-84.39,22302
33.91,-84.38,22302
33.91,-84.37,22302
33.91,-84.36,22302
33.91,-84.35,22302
33.91,-84.34,22302
33.91,-84.33,22302
33.93,-84.43,22307
33.94,-84.43,22307
33.86,-84.4,22307
33.96,-84.44,22307
33.9,-84.37,22307
33.9,-84.38,22307
33.89,-84.38,22307
33.88,-84.38,22307
33.88,-84.37,22307
33.87,-84.37,22307
33.87,-84.38,22307
33.86,-84.38,22307
33.85,-84.38,22307
33.85,-84.37,22307
33.84,-84.37,22307
33.84,-84.36,22307
33.83,-84.36,22307
33.82,-84.36,22307
33.82,-84.35,22307
33.82,-84.34,22307
33.83,-84.34,22307
33.83,-84.33,22307
33.84,-84.33,22307
33.84,-84.32,22307
33.85,-84.32,22307
33.85,-84.31,22307
33.85,-84.3,22307
33.86,-84.3,22307
33.86,-84.29,22307
33.87,-84.29,22307
33.88,-84.29,22307
33.88,-84.28,22307
33.89,-84.28,22307
33.89,-84.27,22307
33.9,-84.27,22307
33.9,-84.26,22307
33.91,-84.26,22307
33.91,-84.25,22307
33.92,-84.25,22307
33.92,-84.24,22307
33.92,-84.23,22307
33.93,-84.23,22307
33.93,-84.22,22307
33.94,-84.23,22307
33.94,-84.24,22307
33.95,-84.24,22307
33.95,-84.23,22307
33.93,-84.24,22307
33.93,-84.25,22307
33.91,-84.28,22307
33.91,-84.34,22307
33.92,-84.35,22314
33.91,-84.35,22314
33.91,-84.34,22314
34.28,-83.87,22320
34.28,-83.88,22320
34.28,-83.89,22320
34.27,-83.89,22320
34.27,-83.9,22320
34.27,-83.91,22320
34.26,-83.91,22320
34.26,-83.92,22320
34.26,-83.93,22320
34.26,-83.94,22320
34.25,-83.94,22320
34.26,-83.95,22320
34.25,-83.95,22320
34.25,-83.96,22320
34.25,-83.97,22320
34.24,-83.97,22320
34.25,-83.98,22320
34.24,-83.98,22320
34.25,-83.99,22320
34.25,-84,22320
34.24,-84,22320
34.24,-84.01,22320
34.24,-84.02,22320
34.24,-84.03,22320
34.24,-84.04,22320
34.24,-84.05,22320
34.24,-84.06,22320
34.25,-84.06,22320
34.25,-84.07,22320
34.26,-84.07,22320
34.26,-84.08,22320
34.25,-84.08,22320
34.25,-84.09,22320
34.24,-84.09,22320
34.23,-84.09,22320
